policy_id,vehicle_id,period_month,state_code,region,sales_channel,business_type,vehicle_make,vehicle_model,coverage_type,loss_category,catastrophe_flag,exposure_units,earned_premium,on_level_premium,claim_count,incurred_loss
POL1011203,VEH2011203,2023-01,CA,West,Independent Agent,Renewal,Summit,Summit Ridge,Comprehensive,Other,No,0.908,109.1,122.03,0,0.0
POL1011274,VEH2011274,2023-01,CA,West,Partner,Renewal,Orion,Orion Base,Comprehensive,Other,No,0.741,88.49,99.99,0,0.0
POL1011513,VEH2011513,2023-01,CA,West,Independent Agent,Renewal,Metro,Metro Wagon,Comprehensive,Other,No,0.71,75.84,84.85,0,0.0
POL1011829,VEH2011829,2023-01,CA,West,Direct,New Business,Nova,Nova Spark,Comprehensive,Other,No,0.707,86.88,99.1,0,0.0
POL1012107,VEH2012107,2023-01,CA,West,Independent Agent,New Business,Apex,Apex City,Comprehensive,Other,No,0.81,95.92,109.26,0,0.0
POL1012118,VEH2012118,2023-01,CA,West,Independent Agent,New Business,Cascade,Cascade Rain,Comprehensive,Glass,No,0.746,94.75,110.64,1,481.82
POL1012164,VEH2012164,2023-01,CA,West,Partner,Renewal,Nova,Nova Glide,Comprehensive,Other,No,0.756,83.88,96.98,0,0.0
POL1012224,VEH2012224,2023-01,CA,West,Direct,New Business,Apex,Apex Cross,Comprehensive,Other,No,0.8,113.82,128.39,0,0.0
POL1012322,VEH2012322,2023-01,CA,West,Independent Agent,Renewal,Apex,Apex Cross,Comprehensive,Other,No,0.996,150.96,169.65,0,0.0
POL1012327,VEH2012327,2023-01,CA,West,Direct,Renewal,Titan,Titan Crew,Comprehensive,Other,No,0.972,108.44,120.48,0,0.0
POL1012766,VEH2012766,2023-01,CA,West,Independent Agent,Renewal,Titan,Titan Sport,Comprehensive,Other,No,0.846,124.44,137.34,0,0.0
POL1012775,VEH2012775,2023-01,CA,West,Partner,New Business,Metro,Metro Wagon,Comprehensive,Other,No,0.99,106.77,117.58,0,0.0
POL1012833,VEH2012833,2023-01,CA,West,Partner,Renewal,Cascade,Cascade Snow,Comprehensive,Other,No,0.868,102.22,114.8,0,0.0
POL1014185,VEH2014185,2023-01,CA,West,Independent Agent,Renewal,Orion,Orion Touring,Comprehensive,Other,No,0.95,191.1,219.01,0,0.0
POL1014240,VEH2014240,2023-01,CA,West,Independent Agent,Renewal,Metro,Metro One,Comprehensive,Other,No,0.945,128.75,146.2,0,0.0
POL1014397,VEH2014397,2023-01,CA,West,Partner,Renewal,Nova,Nova X,Comprehensive,Other,No,0.805,99.46,110.59,0,0.0
POL1015287,VEH2015287,2023-01,CA,West,Partner,Renewal,Summit,Summit Peak,Comprehensive,Other,No,0.777,122.25,140.67,0,0.0
POL1015389,VEH2015389,2023-01,CA,West,Independent Agent,New Business,Orion,Orion GT,Comprehensive,Other,No,0.791,138.87,163.8,0,0.0
POL1015483,VEH2015483,2023-01,CA,West,Direct,New Business,Falcon,Falcon Trail,Comprehensive,Other,No,0.864,113.89,129.46,0,0.0
POL1015486,VEH2015486,2023-01,CA,West,Direct,Renewal,Falcon,Falcon Trail,Comprehensive,Other,No,0.924,101.75,114.18,0,0.0
POL1015586,VEH2015586,2023-01,CA,West,Direct,New Business,Nova,Nova Spark,Comprehensive,Other,No,0.832,134.39,148.38,0,0.0
POL1015603,VEH2015603,2023-01,CA,West,Independent Agent,New Business,Summit,Summit Ridge,Comprehensive,Other,No,0.962,139.72,158.89,0,0.0
POL1015610,VEH2015610,2023-01,CA,West,Independent Agent,Renewal,Apex,Apex City,Comprehensive,Other,No,0.913,129.91,144.18,0,0.0
POL1015613,VEH2015613,2023-01,CA,West,Direct,Renewal,Falcon,Falcon Trail,Comprehensive,Other,No,0.814,85.38,99.0,0,0.0
POL1016863,VEH2016863,2023-01,CA,West,Independent Agent,Renewal,Summit,Summit Ridge,Comprehensive,Other,No,0.859,77.93,85.54,0,0.0
POL1016976,VEH2016976,2023-01,CA,West,Partner,Renewal,Falcon,Falcon S,Comprehensive,Other,No,0.933,162.95,182.45,0,0.0
POL1017061,VEH2017061,2023-01,CA,West,Partner,Renewal,Apex,Apex City,Comprehensive,Other,No,0.788,135.53,155.58,0,0.0
POL1017169,VEH2017169,2023-01,CA,West,Independent Agent,Renewal,Nova,Nova X,Comprehensive,Other,No,0.816,110.19,123.53,0,0.0
POL1017549,VEH2017549,2023-01,CA,West,Independent Agent,New Business,Apex,Apex LX,Comprehensive,Other,No,0.715,74.48,86.9,0,0.0
POL1018529,VEH2018529,2023-01,CA,West,Independent Agent,Renewal,Metro,Metro Plus,Comprehensive,Other,No,0.704,88.08,100.06,0,0.0
POL1018682,VEH2018682,2023-01,CA,West,Partner,New Business,Metro,Metro Plus,Comprehensive,Other,No,0.892,89.3,99.43,0,0.0
POL1019411,VEH2019411,2023-01,CA,West,Direct,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.868,102.38,118.7,0,0.0
POL1019910,VEH2019910,2023-01,CA,West,Independent Agent,New Business,Orion,Orion Base,Comprehensive,Other,No,0.731,75.33,84.29,0,0.0
POL1019916,VEH2019916,2023-01,CA,West,Partner,Renewal,Cascade,Cascade Trail,Comprehensive,Other,No,0.863,160.04,180.58,0,0.0
POL1020053,VEH2020053,2023-01,CA,West,Independent Agent,New Business,Falcon,Falcon EV,Comprehensive,Other,No,0.755,139.81,158.42,0,0.0
POL1020055,VEH2020055,2023-01,CA,West,Independent Agent,New Business,Orion,Orion Touring,Comprehensive,Other,No,0.781,131.74,147.17,0,0.0
POL1020241,VEH2020241,2023-01,CA,West,Direct,New Business,Orion,Orion Base,Comprehensive,Other,No,0.752,83.65,93.65,0,0.0
POL1020278,VEH2020278,2023-01,CA,West,Direct,Renewal,Orion,Orion Touring,Comprehensive,Other,No,0.966,87.18,99.52,0,0.0
POL1020831,VEH2020831,2023-01,CA,West,Direct,Renewal,Falcon,Falcon Trail,Comprehensive,Other,No,0.948,113.65,125.15,0,0.0
POL1020902,VEH2020902,2023-01,CA,West,Independent Agent,New Business,Nova,Nova Glide,Comprehensive,Other,No,0.819,102.76,117.72,0,0.0
POL1020905,VEH2020905,2023-01,CA,West,Direct,Renewal,Falcon,Falcon Trail,Comprehensive,Other,No,0.81,126.43,142.03,0,0.0
POL1021450,VEH2021450,2023-01,CA,West,Independent Agent,New Business,Metro,Metro Wagon,Comprehensive,Other,No,0.954,148.05,166.39,0,0.0
POL1021958,VEH2021958,2023-01,CA,West,Partner,Renewal,Apex,Apex City,Comprehensive,Other,No,0.889,98.87,113.32,0,0.0
POL1021993,VEH2021993,2023-01,CA,West,Partner,Renewal,Metro,Metro Wagon,Comprehensive,Other,No,0.965,86.53,97.08,0,0.0
POL1022214,VEH2022214,2023-01,CA,West,Direct,New Business,Cascade,Cascade Rain,Comprehensive,Other,No,0.793,95.57,104.38,0,0.0
POL1022290,VEH2022290,2023-01,CA,West,Independent Agent,New Business,Cascade,Cascade Snow,Comprehensive,Other,No,0.715,105.31,120.47,0,0.0
POL1022302,VEH2022302,2023-01,CA,West,Independent Agent,Renewal,Orion,Orion Touring,Comprehensive,Other,No,0.892,81.21,94.12,0,0.0
POL1022554,VEH2022554,2023-01,CA,West,Direct,Renewal,Cascade,Cascade Snow,Comprehensive,Other,No,0.925,160.85,180.67,0,0.0
POL1022697,VEH2022697,2023-01,CA,West,Direct,New Business,Falcon,Falcon S,Comprehensive,Weather,No,0.895,117.82,134.12,1,4635.64
POL1022778,VEH2022778,2023-01,CA,West,Partner,New Business,Metro,Metro Wagon,Comprehensive,Other,No,0.818,116.97,131.72,0,0.0
POL1023574,VEH2023574,2023-01,CA,West,Partner,New Business,Metro,Metro One,Comprehensive,Other,No,0.857,115.49,129.46,0,0.0
POL1023747,VEH2023747,2023-01,CA,West,Partner,New Business,Cascade,Cascade Trail,Comprehensive,Other,No,0.76,88.29,99.99,0,0.0
POL1023899,VEH2023899,2023-01,CA,West,Partner,Renewal,Titan,Titan Max,Comprehensive,Other,No,0.851,140.11,159.08,0,0.0
POL1024439,VEH2024439,2023-01,CA,West,Independent Agent,New Business,Cascade,Cascade Trail,Comprehensive,Other,No,0.9,118.17,135.57,0,0.0
POL1024663,VEH2024663,2023-01,CA,West,Independent Agent,Renewal,Falcon,Falcon Trail,Comprehensive,Other,No,0.915,166.19,184.08,0,0.0
POL1024693,VEH2024693,2023-01,CA,West,Independent Agent,Renewal,Metro,Metro One,Comprehensive,Other,No,0.804,70.13,79.14,0,0.0
POL1024799,VEH2024799,2023-01,CA,West,Partner,Renewal,Metro,Metro One,Comprehensive,Other,No,0.883,43.55,49.41,0,0.0
POL1024923,VEH2024923,2023-01,CA,West,Independent Agent,New Business,Falcon,Falcon S,Comprehensive,Other,No,0.973,148.24,166.48,0,0.0
POL1025177,VEH2025177,2023-01,CA,West,Independent Agent,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.789,77.55,87.67,0,0.0
POL1025630,VEH2025630,2023-01,CA,West,Independent Agent,Renewal,Nova,Nova Glide,Comprehensive,Other,No,0.858,106.24,119.92,0,0.0
POL1025718,VEH2025718,2023-01,CA,West,Direct,Renewal,Nova,Nova Glide,Comprehensive,Other,No,0.791,107.87,118.84,0,0.0
POL1025925,VEH2025925,2023-01,CA,West,Independent Agent,Renewal,Metro,Metro One,Comprehensive,Other,No,0.708,86.47,99.77,0,0.0
POL1026302,VEH2026302,2023-01,CA,West,Independent Agent,Renewal,Metro,Metro One,Comprehensive,Other,No,0.867,103.74,118.47,0,0.0
POL1026566,VEH2026566,2023-01,CA,West,Direct,Renewal,Metro,Metro One,Comprehensive,Other,No,0.93,121.41,138.71,0,0.0
POL1026835,VEH2026835,2023-01,CA,West,Independent Agent,Renewal,Nova,Nova Spark,Comprehensive,Other,No,0.781,108.44,123.59,0,0.0
POL1027173,VEH2027173,2023-01,CA,West,Independent Agent,New Business,Summit,Summit Max,Comprehensive,Other,No,0.845,113.58,128.1,0,0.0
POL1027326,VEH2027326,2023-01,CA,West,Direct,New Business,Nova,Nova Spark,Comprehensive,Other,No,0.734,88.21,102.76,0,0.0
POL1027351,VEH2027351,2023-01,CA,West,Partner,Renewal,Summit,Summit Peak,Comprehensive,Other,No,0.842,105.27,119.7,0,0.0
POL1027392,VEH2027392,2023-01,CA,West,Direct,Renewal,Nova,Nova Glide,Comprehensive,Other,No,0.888,116.54,130.56,0,0.0
POL1027515,VEH2027515,2023-01,CA,West,Partner,Renewal,Metro,Metro Wagon,Comprehensive,Other,No,0.709,96.72,108.17,0,0.0
POL1027583,VEH2027583,2023-01,CA,West,Partner,New Business,Metro,Metro One,Comprehensive,Other,No,0.874,126.92,146.86,0,0.0
POL1027773,VEH2027773,2023-01,CA,West,Independent Agent,New Business,Titan,Titan Max,Comprehensive,Other,No,0.775,121.98,133.94,0,0.0
POL1027777,VEH2027777,2023-01,CA,West,Independent Agent,Renewal,Orion,Orion Base,Comprehensive,Other,No,0.785,124.89,139.47,0,0.0
POL1028010,VEH2028010,2023-01,CA,West,Partner,New Business,Falcon,Falcon S,Comprehensive,Other,No,0.944,158.24,174.48,0,0.0
POL1028073,VEH2028073,2023-01,CA,West,Independent Agent,Renewal,Orion,Orion GT,Comprehensive,Other,No,0.806,88.69,102.75,0,0.0
POL1028144,VEH2028144,2023-01,CA,West,Independent Agent,New Business,Falcon,Falcon Prime,Comprehensive,Other,No,0.725,115.64,129.73,0,0.0
POL1028308,VEH2028308,2023-01,CA,West,Independent Agent,Renewal,Nova,Nova Glide,Comprehensive,Other,No,0.798,93.78,107.33,0,0.0
POL1028338,VEH2028338,2023-01,CA,West,Direct,Renewal,Metro,Metro Plus,Comprehensive,Other,No,0.72,87.68,100.37,0,0.0
POL1028522,VEH2028522,2023-01,CA,West,Direct,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.722,106.88,118.6,0,0.0
POL1028644,VEH2028644,2023-01,CA,West,Direct,Renewal,Apex,Apex Cross,Comprehensive,Other,No,0.756,75.65,84.81,0,0.0
POL1028837,VEH2028837,2023-01,CA,West,Independent Agent,Renewal,Falcon,Falcon Trail,Comprehensive,Theft,No,0.8,103.81,116.82,1,1343.9
POL1029205,VEH2029205,2023-01,CA,West,Independent Agent,New Business,Nova,Nova X,Comprehensive,Other,No,0.972,122.0,135.94,0,0.0
POL1029627,VEH2029627,2023-01,CA,West,Independent Agent,Renewal,Falcon,Falcon Trail,Comprehensive,Other,No,0.897,162.2,185.15,0,0.0
POL1029734,VEH2029734,2023-01,CA,West,Independent Agent,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.938,132.5,146.24,0,0.0
POL1029737,VEH2029737,2023-01,CA,West,Partner,Renewal,Orion,Orion Touring,Comprehensive,Other,No,0.809,91.77,101.68,0,0.0
POL1029982,VEH2029982,2023-01,CA,West,Independent Agent,Renewal,Apex,Apex Cross,Comprehensive,Other,No,0.912,135.8,151.31,0,0.0
POL1030252,VEH2030252,2023-01,CA,West,Independent Agent,New Business,Apex,Apex LX,Comprehensive,Other,No,0.882,177.98,202.33,0,0.0
POL1030406,VEH2030406,2023-01,CA,West,Partner,New Business,Titan,Titan Sport,Comprehensive,Other,No,0.972,214.19,245.56,0,0.0
POL1030556,VEH2030556,2023-01,CA,West,Direct,Renewal,Nova,Nova X,Comprehensive,Other,No,0.782,55.34,65.7,0,0.0
POL1030710,VEH2030710,2023-01,CA,West,Partner,Renewal,Cascade,Cascade Snow,Comprehensive,Other,No,0.987,153.84,180.12,0,0.0
POL1031083,VEH2031083,2023-01,CA,West,Direct,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.859,121.66,134.63,0,0.0
POL1031380,VEH2031380,2023-01,CA,West,Direct,Renewal,Summit,Summit Max,Comprehensive,Other,No,0.744,128.45,140.29,0,0.0
POL1031534,VEH2031534,2023-01,CA,West,Partner,Renewal,Falcon,Falcon S,Comprehensive,Other,No,0.9,154.76,175.64,0,0.0
POL1031728,VEH2031728,2023-01,CA,West,Independent Agent,Renewal,Metro,Metro Plus,Comprehensive,Other,No,0.933,135.26,151.94,0,0.0
POL1031816,VEH2031816,2023-01,CA,West,Independent Agent,Renewal,Nova,Nova Spark,Comprehensive,Other,No,0.976,111.16,126.04,0,0.0
POL1031826,VEH2031826,2023-01,CA,West,Independent Agent,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.82,63.55,72.31,0,0.0
POL1031835,VEH2031835,2023-01,CA,West,Direct,Renewal,Summit,Summit Peak,Comprehensive,Other,No,0.856,119.45,137.17,0,0.0
POL1032047,VEH2032047,2023-01,CA,West,Independent Agent,Renewal,Orion,Orion Base,Comprehensive,Other,No,0.93,122.89,138.02,0,0.0
POL1032082,VEH2032082,2023-01,CA,West,Independent Agent,Renewal,Nova,Nova Spark,Comprehensive,Other,No,0.748,99.57,111.67,0,0.0
POL1032250,VEH2032250,2023-01,CA,West,Direct,New Business,Apex,Apex Cross,Comprehensive,Other,No,0.941,184.4,207.78,0,0.0
POL1032369,VEH2032369,2023-01,CA,West,Partner,Renewal,Falcon,Falcon S,Comprehensive,Other,No,0.738,102.63,112.63,0,0.0
POL1032526,VEH2032526,2023-01,CA,West,Direct,Renewal,Metro,Metro Wagon,Comprehensive,Other,No,0.719,89.99,98.01,0,0.0
POL1032710,VEH2032710,2023-01,CA,West,Independent Agent,Renewal,Cascade,Cascade Rain,Comprehensive,Other,No,0.729,127.86,144.23,0,0.0
POL1032965,VEH2032965,2023-01,CA,West,Direct,New Business,Metro,Metro One,Comprehensive,Other,No,0.952,113.75,126.4,0,0.0
POL1033030,VEH2033030,2023-01,CA,West,Direct,New Business,Falcon,Falcon Trail,Comprehensive,Other,No,0.721,165.86,183.71,0,0.0
POL1033042,VEH2033042,2023-01,CA,West,Independent Agent,New Business,Cascade,Cascade Rain,Comprehensive,Other,No,0.897,93.81,105.2,0,0.0
POL1033273,VEH2033273,2023-01,CA,West,Direct,Renewal,Apex,Apex City,Comprehensive,Other,No,0.821,96.01,107.44,0,0.0
POL1033838,VEH2033838,2023-01,CA,West,Partner,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.832,112.17,123.43,0,0.0
POL1033929,VEH2033929,2023-01,CA,West,Independent Agent,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.823,134.23,151.03,0,0.0
POL1034386,VEH2034386,2023-01,CA,West,Direct,Renewal,Apex,Apex Cross,Comprehensive,Other,No,0.725,77.96,87.23,0,0.0
POL1034493,VEH2034493,2023-01,CA,West,Direct,Renewal,Falcon,Falcon S,Comprehensive,Other,No,0.983,105.57,119.27,0,0.0
POL1034539,VEH2034539,2023-01,CA,West,Direct,Renewal,Metro,Metro One,Comprehensive,Other,No,0.805,90.03,101.54,0,0.0
POL1034540,VEH2034540,2023-01,CA,West,Direct,New Business,Nova,Nova X,Comprehensive,Other,No,0.703,117.44,132.44,0,0.0
POL1034589,VEH2034589,2023-01,CA,West,Direct,Renewal,Cascade,Cascade Trail,Comprehensive,Other,No,0.966,111.92,126.59,0,0.0
POL1034604,VEH2034604,2023-01,CA,West,Independent Agent,Renewal,Orion,Orion Base,Comprehensive,Other,No,0.808,119.22,132.89,0,0.0
POL1034693,VEH2034693,2023-01,CA,West,Independent Agent,Renewal,Apex,Apex LX,Comprehensive,Other,No,0.816,119.57,134.38,0,0.0
POL1034810,VEH2034810,2023-01,CA,West,Partner,Renewal,Titan,Titan Work,Comprehensive,Other,No,0.719,123.68,136.99,0,0.0
POL1034894,VEH2034894,2023-01,CA,West,Partner,Renewal,Metro,Metro One,Comprehensive,Other,No,0.889,107.15,123.41,0,0.0
POL1034948,VEH2034948,2023-01,CA,West,Independent Agent,Renewal,Falcon,Falcon S,Comprehensive,Other,No,0.831,141.46,158.62,0,0.0
POL1035095,VEH2035095,2023-01,CA,West,Independent Agent,Renewal,Orion,Orion Touring,Comprehensive,Other,No,0.974,71.49,79.01,0,0.0
POL1035104,VEH2035104,2023-01,CA,West,Independent Agent,New Business,Metro,Metro One,Comprehensive,Other,No,0.784,103.44,117.92,0,0.0
POL1035491,VEH2035491,2023-01,CA,West,Partner,Renewal,Titan,Titan Work,Comprehensive,Other,No,0.88,171.09,190.48,0,0.0
POL1035512,VEH2035512,2023-01,CA,West,Partner,Renewal,Orion,Orion GT,Comprehensive,Other,No,0.754,130.79,148.74,0,0.0
POL1035523,VEH2035523,2023-01,CA,West,Direct,Renewal,Summit,Summit Max,Comprehensive,Other,No,0.897,125.09,142.29,0,0.0
POL1035714,VEH2035714,2023-01,CA,West,Independent Agent,Renewal,Falcon,Falcon EV,Comprehensive,Other,No,0.732,117.35,134.07,0,0.0
POL1035774,VEH2035774,2023-01,CA,West,Direct,Renewal,Cascade,Cascade Trail,Comprehensive,Other,No,0.851,75.05,87.72,0,0.0
POL1035876,VEH2035876,2023-01,CA,West,Direct,Renewal,Metro,Metro One,Comprehensive,Other,No,0.902,71.9,81.14,0,0.0
POL1036130,VEH2036130,2023-01,CA,West,Direct,Renewal,Orion,Orion Base,Comprehensive,Other,No,0.966,94.54,107.67,0,0.0
POL1036255,VEH2036255,2023-01,CA,West,Partner,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.9,127.55,144.05,0,0.0
POL1036265,VEH2036265,2023-01,CA,West,Independent Agent,Renewal,Titan,Titan Sport,Comprehensive,Other,No,0.808,108.18,122.32,0,0.0
POL1036290,VEH2036290,2023-01,CA,West,Independent Agent,Renewal,Orion,Orion Touring,Comprehensive,Other,No,0.81,93.72,105.7,0,0.0
POL1036381,VEH2036381,2023-01,CA,West,Independent Agent,New Business,Metro,Metro Plus,Comprehensive,Other,No,0.962,155.33,177.56,0,0.0
POL1036397,VEH2036397,2023-01,CA,West,Independent Agent,New Business,Nova,Nova Spark,Comprehensive,Other,No,0.835,90.71,103.46,0,0.0
POL1036756,VEH2036756,2023-01,CA,West,Independent Agent,Renewal,Metro,Metro Wagon,Comprehensive,Other,No,0.81,96.71,110.43,0,0.0
POL1036813,VEH2036813,2023-01,CA,West,Direct,Renewal,Nova,Nova Glide,Comprehensive,Other,No,0.969,133.33,149.72,0,0.0
POL1036858,VEH2036858,2023-01,CA,West,Partner,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.766,135.38,150.75,0,0.0
POL1036860,VEH2036860,2023-01,CA,West,Partner,Renewal,Metro,Metro Plus,Comprehensive,Other,No,0.711,101.24,110.99,0,0.0
POL1037176,VEH2037176,2023-01,CA,West,Direct,Renewal,Orion,Orion Base,Comprehensive,Other,No,0.984,137.88,151.07,0,0.0
POL1037399,VEH2037399,2023-01,CA,West,Direct,New Business,Metro,Metro Plus,Comprehensive,Other,No,0.906,92.45,106.15,0,0.0
POL1038175,VEH2038175,2023-01,CA,West,Independent Agent,Renewal,Orion,Orion Base,Comprehensive,Other,No,0.883,68.03,75.94,0,0.0
POL1038401,VEH2038401,2023-01,CA,West,Partner,Renewal,Metro,Metro Plus,Comprehensive,Other,No,0.947,111.5,125.85,0,0.0
POL1038566,VEH2038566,2023-01,CA,West,Independent Agent,Renewal,Falcon,Falcon Trail,Comprehensive,Other,No,0.879,146.71,167.23,0,0.0
POL1038750,VEH2038750,2023-01,CA,West,Direct,Renewal,Summit,Summit Max,Comprehensive,Other,No,0.933,103.06,119.03,0,0.0
POL1038921,VEH2038921,2023-01,CA,West,Partner,Renewal,Cascade,Cascade Rain,Comprehensive,Other,No,0.887,135.42,152.6,0,0.0
POL1039082,VEH2039082,2023-01,CA,West,Independent Agent,Renewal,Summit,Summit Max,Comprehensive,Other,No,0.906,136.95,152.43,1,413.43
POL1039235,VEH2039235,2023-01,CA,West,Independent Agent,Renewal,Titan,Titan Work,Comprehensive,Other,No,0.735,112.15,128.3,0,0.0
POL1039282,VEH2039282,2023-01,CA,West,Direct,Renewal,Apex,Apex LX,Comprehensive,Other,No,0.85,112.74,125.76,0,0.0
POL1039352,VEH2039352,2023-01,CA,West,Independent Agent,Renewal,Apex,Apex Cross,Comprehensive,Other,No,0.899,149.76,168.38,0,0.0
POL1039538,VEH2039538,2023-01,CA,West,Direct,Renewal,Falcon,Falcon S,Comprehensive,Other,No,0.726,82.05,95.92,0,0.0
POL1039562,VEH2039562,2023-01,CA,West,Independent Agent,New Business,Apex,Apex Cross,Comprehensive,Other,No,0.96,95.88,108.56,0,0.0
POL1039595,VEH2039595,2023-01,CA,West,Independent Agent,Renewal,Apex,Apex City,Comprehensive,Other,No,0.979,139.72,155.35,0,0.0
POL1039816,VEH2039816,2023-01,CA,West,Partner,Renewal,Apex,Apex Cross,Comprehensive,Other,No,0.959,143.38,160.31,0,0.0
POL1039892,VEH2039892,2023-01,CA,West,Independent Agent,Renewal,Orion,Orion Touring,Comprehensive,Other,No,0.733,101.74,118.38,0,0.0
POL1040059,VEH2040059,2023-01,CA,West,Independent Agent,Renewal,Apex,Apex City,Comprehensive,Other,No,0.802,111.9,128.69,0,0.0
POL1040353,VEH2040353,2023-01,CA,West,Independent Agent,Renewal,Summit,Summit Peak,Comprehensive,Other,No,0.77,92.03,102.71,0,0.0
POL1040562,VEH2040562,2023-01,CA,West,Independent Agent,New Business,Falcon,Falcon EV,Comprehensive,Other,No,0.911,150.18,166.99,0,0.0
POL1040769,VEH2040769,2023-01,CA,West,Independent Agent,Renewal,Summit,Summit Ridge,Comprehensive,Other,No,0.841,114.87,126.27,0,0.0
POL1041208,VEH2041208,2023-01,CA,West,Independent Agent,Renewal,Cascade,Cascade Rain,Comprehensive,Other,No,0.882,115.68,129.72,0,0.0
POL1042021,VEH2042021,2023-01,CA,West,Independent Agent,Renewal,Orion,Orion Touring,Comprehensive,Other,No,0.985,122.07,138.44,0,0.0
POL1042130,VEH2042130,2023-01,CA,West,Independent Agent,Renewal,Orion,Orion Base,Comprehensive,Other,No,0.855,73.69,84.07,0,0.0
POL1042180,VEH2042180,2023-01,CA,West,Independent Agent,Renewal,Summit,Summit Ridge,Comprehensive,Other,No,0.923,89.05,98.0,0,0.0
POL1042315,VEH2042315,2023-01,CA,West,Direct,Renewal,Metro,Metro Wagon,Comprehensive,Other,No,0.81,99.75,114.24,0,0.0
POL1042326,VEH2042326,2023-01,CA,West,Direct,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.75,70.96,80.34,0,0.0
POL1042677,VEH2042677,2023-01,CA,West,Independent Agent,Renewal,Apex,Apex Cross,Comprehensive,Other,No,0.952,89.08,103.15,0,0.0
POL1042777,VEH2042777,2023-01,CA,West,Independent Agent,Renewal,Metro,Metro One,Comprehensive,Other,No,0.963,92.61,102.77,0,0.0
POL1042976,VEH2042976,2023-01,CA,West,Direct,Renewal,Apex,Apex LX,Comprehensive,Other,No,0.851,137.94,157.65,0,0.0
POL1043687,VEH2043687,2023-01,CA,West,Independent Agent,New Business,Summit,Summit Peak,Comprehensive,Other,No,0.916,148.04,162.39,0,0.0
POL1043808,VEH2043808,2023-01,CA,West,Independent Agent,Renewal,Summit,Summit Peak,Comprehensive,Other,No,0.806,143.3,162.61,0,0.0
POL1043853,VEH2043853,2023-01,CA,West,Independent Agent,New Business,Summit,Summit Ridge,Comprehensive,Other,No,0.707,139.58,159.4,0,0.0
POL1044244,VEH2044244,2023-01,CA,West,Partner,Renewal,Apex,Apex Cross,Comprehensive,Other,No,0.92,120.23,130.96,0,0.0
POL1044390,VEH2044390,2023-01,CA,West,Independent Agent,Renewal,Cascade,Cascade Trail,Comprehensive,Other,No,0.984,118.73,135.76,0,0.0
POL1044408,VEH2044408,2023-01,CA,West,Direct,Renewal,Metro,Metro Plus,Comprehensive,Other,No,0.746,52.84,59.61,0,0.0
POL1044429,VEH2044429,2023-01,CA,West,Independent Agent,Renewal,Titan,Titan Crew,Comprehensive,Theft,No,0.817,126.55,146.02,1,2115.27
POL1044717,VEH2044717,2023-01,CA,West,Independent Agent,Renewal,Cascade,Cascade Trail,Comprehensive,Other,No,0.876,111.23,123.2,0,0.0
